,150319738,015031972X,QNTR50001,QNTR50002,QNTR50003,QNTR50004,QNTR50005,QNTR50006,QNTR50007,QNTR50008,QNTR50009,QNTR50010,QNTR50011,QNTR50012,QNTR50013,QNTR50014,QNTR50015,QNTR50020,QNTR50021,QNTR50022,QNTR50025,QNTR50026,QNTR50027,QNTR50028,QNTR50029,QNTR50030,QNTR50031,QNTR50032,QNTR50050,QNTR50051,QNTR50052,QNTR50053,QNTR50054,QNTR50055,QNTR50056,QNTR50057,QNTR50058,QNTR50061,QNTR50062,QNTR50063,QNTR50064,QNTR50065,QNTR50070,QNTR50071,QNTR50072,QNTR50073,QNTR50074,QNTR50075,QNTR50076,QNTR50077,QNTR50078,QNTR50079,QNTR50080,QNTR50081,QNTR50082,QNTR50083,QNTR50084,QNTR50100,QNTR50101,QNTR50110,QNTR50111,QNTR50112,QNTR50113,QNTR50114,QNTR50115,QNTR50116,QNTR50117,QNTR50118,QNTR50119,QNTR50120,QNTR50121,QNTR50122,QNTR50123,QNTR50124,QNTR50125,QNTR50150,QNTR50151,QNTR50152,QNTR50153,QNTR50154,QNTR50155,QNTR50156,QNTR50157,QNTR50158,QNTR50159,QNTR50160,QNTR50161,QNTR50162,QNTR50163,QNTR50164,QNTR50170,QNTR50171,QNTR50172,QNTR50173,QNTR50174,QNTR50175,QNTR50176,QNTR50177,QNTR50178,QNTR50179,QNTR50180,QNTR50181,QNTR50182,QNTR50183,QNTR50184,QNTR50185,QNTR50186,QNTR50187,QNTR50188,QNTR50189,QNTR50190,QNTR50191,QNTR50192,QNTR50193,QNTR50194,QNTR50195,QNTR50196,QNTR50197,QNTR50198,QNTR50199,QNTR50200,QNTR50201,QNTR50202,QNTR50203,QNTR50204,QNTR50205,QNTR50206,QNTR50207,QNTR50208,QNTR50209,QNTR50210,QNTR50211,QNTR50212,QNTR50213,QNTR50214,QNTR50215,QNTR50216,QNTR50217,QNTR50218,QNTR50219,QNTR50220,QNTR50221,QNTR50222,QNTR50223,QNTR50224,QNTR50225,QNTR50226,QNTR50227,QNTR50228,QNTR50229,QNTR50230,QNTR50231,QNTR50232,QNTR50233,QNTR50234,QNTR50235,QNTR50236,QNTR50237,QNTR50238,QNTR50239,QNTR50240,QNTR50241,QNTR50242,QNTR50243,QNTR50244,QNTR50245,QNTR50246,Grand Total
QNTR50150,0.002342119,0.000757879,0.211155841,0.216649489,0.207567268,0.205324099,0.215174646,0.21469655,0.20491164,0.20666431,0.21532019,0.076650228,0.203848891,0.044749259,0.0492569,0.089107252,0.083643135,0.040544469,0.04562243,0.040039739,0.015486385,0.129461931,0.143728441,0.064420809,0.084008318,0.110109283,0.017201562,0.095129706,0,0,0.337828487,0.326443405,0.738031857,0.735399046,0.356478564,0,0.785544449,0.094170277,0.104593814,0.059617691,0.038200998,0.038135196,0.005880454,0.004058206,0.004216933,0.003228742,0.00319621,0.004105124,0.003337192,0.003087832,0.003367226,0.003398086,0.004486516,0.003571793,0.004758669,0.007583596,0.005161501,0.057225343,0.056597739,0.064185373,0.013479199,0.05099386,0.0457919,0.019476487,0.05166704,0.057658984,0.045403207,0.045574993,0.049049547,0.052701087,0.035083208,0.035385752,0.038064899,0.031982698,0.053067206,1,0.509510123,0.671546819,0.313206816,0.585157266,0.136633931,0.512251935,0.643761598,0.315015071,0.200589372,0.349801419,0.136633931,0.785537723,0.200936468,0.351020733,0.024015388,0.001813958,0.001826193,0.002176906,0.002268248,0.001310401,0.019773927,0.035535419,0.001571328,0.001708521,0.014243356,0.009638582,0.009862393,0,0.050849892,0,0.001391871,0,0.0012781,0,0,0,0,0,0,0,0,0,0,0,0.004559939,0.004432132,0.0034804,0.004243337,0.004436142,0.002011403,0.002094098,0.003004643,0.00629076,0.0094649,0,0,0,0.008608756,0.010289431,0.03754681,0.037077861,0.037470724,0.038557109,0.03837516,0.020372686,0.017058864,0.017498051,0.017839648,0.010446895,0.011853889,0.014587016,0.018662288,0.017561637,0.017125616,0.018184497,0,0.001316883,0,0,0,0,0,0,0,0,0,0.037447829,0.037979138,0.037420764,0.037822078,0.037705853,0.155199798
QNTR50151,0.001215351,0.000786543,0.600059098,0.59805498,0.604301932,0.585783967,0.56144646,0.570246739,0.583603174,0.542990903,0.588142635,0.153639226,0.589281578,0.257215774,0.051971861,0.083623189,0.109893503,0.022040813,0.023673966,0.020777048,0.019724851,0.080983119,0.079102358,0.039359534,0.065006827,0.073758521,0.021677608,0.063574617,0.129861894,0.140266877,0.433812227,0.390995715,0.375988309,0.376924131,0.369961068,0.153654665,0.395123495,0.50363012,0.599759863,0.047218497,0.55432487,0.178098843,0.42923455,0.442754243,0.460071428,0.464093749,0.462734717,0.445742766,0.483145556,0.447044208,0.481669488,0.49196157,0.181591877,0.214999221,0.09877296,0.076736574,0.104455959,0.046229469,0.042815297,0.047002596,0.012409597,0.047771661,0.045584064,0.016022591,0.0494195,0.052044512,0.046538684,0.035932347,0.043787664,0.052350271,0.031093583,0.031036731,0.032377453,0.041164994,0.049110014,0.509510123,1,0.767499106,0.880721176,0.502433104,0.691539746,0.996985589,0.769610792,0.873837236,0.744386674,0.810157379,0.691539746,0.61143587,0.757489049,0.80860714,0.022968884,0.005294711,0.006633417,0.006551795,0.011181674,0.01257965,0.021508429,0.031148156,0.00768786,0.003039668,0.044346177,0.006668751,0.02260318,0.012358393,0.042145187,0,0.009389335,0.007846107,0.012601171,0,0.001547565,0.002666283,0.001586686,0.005023075,0,0.000537572,0.000830054,0.002168721,0.001695939,0.008947068,0.006507053,0.002299881,0.001806017,0.005504782,0.013044449,0.006958258,0.007244332,0.00831542,0.014145484,0.021282896,0.00895718,0.006671412,0.005836488,0.019357759,0.024916713,0.045728782,0.045487038,0.046263213,0.04833109,0.048628356,0.022623233,0.012139922,0.018405254,0.019582504,0.006160233,0.005871514,0.005992409,0.013834372,0.007541728,0.006347618,0.006290753,0.017090896,0.007380121,0.006125639,0.001211333,0.006780202,0,0.006405491,0,0.005142057,0,0.007012986,0.044860341,0.045928189,0.046287175,0.047080051,0.046876802,0.320355844
QNTR50152,0,0,0.334054834,0.33609859,0.334827664,0.320459654,0.291092585,0.307342006,0.317499784,0.266257486,0.326099818,0.047081637,0.322278985,0.053916387,0.008572408,0.017322488,0.018583156,0.005040102,0.003308285,0.002613114,0.014700916,0.138888889,0.142123475,0.058317644,0.092339115,0.125429449,0.019245009,0.110999562,0,0,0.374766192,0.319570142,0.652951776,0.656609798,0.339905316,0,0.69509229,0.333225034,0.386047852,0.01638244,0.296169661,0.044920117,0.23026565,0.238365647,0.247688702,0.244432173,0.250313087,0.241121411,0.261354187,0.241825417,0.25491612,0.266123148,0.093697116,0.111890848,0.0496904,0.039594258,0.053896806,0.056869259,0.053403445,0.028578681,0.001135088,0.022102066,0.020980608,0.006820504,0.025163777,0.026240065,0.022193136,0.008761683,0.016688307,0.02386544,0.004862942,0.004904879,0.005634335,0.002864904,0.023620835,0.671546819,0.767499106,1,0.466154871,0.37731216,0.674601053,0.773270392,0.997020116,0.463911119,0.328268355,0.436931449,0.674601053,0.701782092,0.332767045,0.435679029,0.033804861,0.003255569,0.005032164,0.005114571,0.008881961,0.011972899,0.028291859,0.046382962,0.005566979,0.001274322,0,0,0.027891473,0.01308889,0.069137845,0,0.008478181,0.00812658,0.011677766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092311,0.000965053,0.000875135,0.000911114,0.00130728,0.002737026,0.004118052,0.002253075,0.001678117,0.001468101,0.003745555,0.004476794,0.016720496,0.016902571,0.017478465,0.017614469,0.017586304,0.002659165,0,0.002469136,0,0.000619814,0,0,0.002609908,0,0,0,0.017196072,0.006187948,0.005392919,0,0,0,0,0,0,0,0,0.016060293,0.016524217,0.016612581,0.016648913,0.016844742,0.193957139
QNTR50153,0.001475153,0.00047734,0.615879151,0.617431672,0.624243529,0.584095374,0.596419208,0.558580972,0.582076649,0.577219835,0.590291512,0.197841546,0.587202321,0.399644931,0.077559504,0.112246028,0.140110407,0.035264543,0.028734679,0.034044969,0.026601526,0.035743505,0.020573964,0.020287293,0.038059162,0.034044969,0.041788957,0.022695521,0.164786721,0.177990002,0.479934611,0.457739271,0.165307671,0.16481297,0.316532802,0.186500962,0.150250627,0.478266415,0.642439323,0.07312253,0.661225866,0.367899925,0.414199977,0.427492184,0.444212433,0.449421193,0.446234965,0.430495286,0.465918013,0.431103933,0.466576528,0.474419675,0.175197873,0.20696745,0.095909887,0.076422827,0.100777976,0.06839906,0.067858774,0.054216581,0.01780097,0.056267447,0.055446153,0.019746887,0.054641075,0.05941311,0.05260363,0.051179103,0.046852251,0.059070127,0.049668666,0.049702527,0.053634053,0.053717002,0.052522912,0.313206816,0.880721176,0.466154871,1,0.450748881,0.516342351,0.876890004,0.459266694,0.996096868,0.782916101,0.781988594,0.516342351,0.426593458,0.774349698,0.780369769,0.011270183,0.007711855,0.007668021,0.007815243,0.011190903,0.01196741,0.014609904,0.01814717,0.008907122,0.005226718,0.05662936,0.010117887,0.016046884,0.009473817,0.016013563,0,0.008766511,0.007282559,0.011672412,0.001043486,0.001878383,0.003236247,0.001925867,0.006096843,0.001213524,0.000652487,0.001007492,0.002632323,0.002058474,0.010859656,0.013642081,0.008374557,0.006576251,0.016035654,0.028406124,0.018158264,0.01538763,0.01829353,0.033017926,0.049677841,0.025005437,0.018624343,0.01771034,0.045184248,0.056165727,0.05696472,0.056465453,0.058076307,0.059876916,0.060766164,0.033618436,0.016269937,0.026509766,0.026361535,0.007178004,0.007466014,0.006124958,0.017211497,0.012586612,0.006677259,0.007090115,0.014002447,0.007796558,0.008178608,0.001960368,0.009601183,0.002494407,0.009070569,0.003236065,0.006241259,0,0.008512131,0.055123888,0.05712087,0.056935504,0.058681098,0.058240438,0.327457392
QNTR50154,0.003628396,0.0011741,0.352383201,0.365133352,0.364032259,0.361288919,0.375634078,0.345747593,0.363163642,0.342274948,0.358662528,0.111760963,0.360553941,0.074657966,0.073764847,0.132170133,0.137850413,0.05084718,0.058898304,0.052724903,0.032715551,0.032969024,0.01686842,0.011267774,0.025115726,0.031014649,0.038069349,0.02232944,0,0,0.18790063,0.183106947,0.288444939,0.29006089,0.183264763,0,0.302373554,0.154320796,0.079656372,0.053471191,0.114083338,0.08933866,0.016701594,0.014145629,0.014698898,0.006669261,0.013204125,0.01271926,0.013786548,0.012756397,0.005216484,0.014038113,0.00695048,0.005533398,0.007372098,0.005874228,0.007996163,0.019141014,0.017958726,0.079455511,0.027617976,0.068144476,0.061964361,0.031644691,0.065407647,0.07187062,0.061944058,0.07224644,0.065543489,0.066981545,0.074551806,0.074224459,0.076600062,0.058291039,0.063647506,0.585157266,0.502433104,0.37731216,0.450748881,1,0.227010954,0.510953697,0.364402162,0.459899182,0.457887949,0.558373117,0.227010954,0.770734878,0.46631896,0.563471296,0.001458999,0.004215257,0.00471521,0.004046938,0.006442251,0.007105226,0.005891084,0.005207549,0.005216339,0.003403066,0.026203033,0.014932027,0.002546459,0.001941876,0.002188231,0,0.005750071,0.001377902,0.006930082,0,0.003696169,0.007075657,0.003789606,0.013330001,0,0,0,0.005549706,0.004050542,0.026711223,0.005298171,0.006866229,0.005391813,0.003286874,0.010308663,0.005193421,0.005406938,0.009309545,0.009745603,0.01466296,0,0,0,0.013336627,0.021253757,0.068261001,0.067728676,0.069877644,0.073358875,0.072496116,0.029036331,0.026427478,0.029305799,0.030825956,0.013241667,0.015025063,0.014123818,0.023748725,0.029082672,0.01768726,0.018780868,0.005102439,0.004488233,0.001828792,0.002410934,0.020242104,0,0.019123415,0,0.013158401,0,0.017946063,0.06746191,0.069657629,0.069094534,0.07010626,0.069018516,0.210803001
QNTR50155,0,0,0.382465263,0.383728164,0.39200494,0.377144601,0.319949895,0.346582668,0.377425028,0.273678903,0.367405925,0.075570041,0.380702878,0.050168346,0.014357683,0.024868237,0.02723385,0,0,0,0.024622146,0.038770175,0,0.002271502,0.025776026,0.035013037,0.032232919,0.02205712,0,0,0.14231527,0.059983675,0,0,0.067690891,0,0,0.439109322,0.464999997,0.020578862,0.456805174,0.00610017,0.372809879,0.38592412,0.401018542,0.395275517,0.405267533,0.390385818,0.423143543,0.391525634,0.41222929,0.430864693,0.156930636,0.187402801,0.083225038,0.066315298,0.090270228,0.018481092,0.008944391,0.005245548,0.001901126,0.00297847,0.008580655,0.001038497,0.00885068,0.005795438,0.010620187,0.006951171,0.002540979,0.00940507,0.00746607,0.007530455,0.008578898,0.00342739,0.003742339,0.136633931,0.691539746,0.674601053,0.516342351,0.227010954,1,0.689545779,0.706383875,0.509460685,0.529874746,0.476253439,1,0.335827109,0.536506848,0.467963902,0.014412058,0.003469874,0.006210273,0.006662639,0.011570335,0.020053068,0.011638477,0.014697258,0.006870297,0,0,0,0.025154035,0.019181934,0.021615442,0,0.014199864,0.013610977,0.019558758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014002342,0.014275799,0.01412351,0.014487576,0.014464411,0.00445376,0,0.003101614,0,0,0,0,0.00437126,0,0,0,0.02520106,0.008060903,0.009032446,0,0,0,0,0,0,0,0,0.013332513,0.01383797,0.014030876,0.014063634,0.014229054,0.1911371
QNTR50156,0.001241359,0.000401687,0.600009256,0.598419524,0.604037984,0.586147311,0.560994603,0.570357368,0.583813506,0.542790306,0.588486073,0.15214753,0.58946987,0.257246736,0.050473344,0.081393266,0.109415462,0.020465888,0.022837212,0.020160584,0.01716222,0.081776164,0.080795111,0.038549681,0.05858642,0.075336919,0.020839058,0.064935084,0.132640877,0.143268522,0.441642832,0.397871288,0.3804674,0.382598887,0.376194862,0.156942803,0.401024655,0.495943134,0.59023358,0.044902816,0.544720349,0.181417093,0.416083405,0.429644412,0.446448841,0.450067187,0.448920469,0.432435787,0.468721973,0.433698376,0.466991458,0.477274798,0.175966173,0.208241477,0.095842322,0.07435928,0.10121992,0.046874095,0.043731525,0.04610081,0.011983784,0.047762368,0.045866102,0.016365467,0.049659612,0.052572797,0.046346226,0.035390522,0.04386224,0.052216436,0.031758971,0.031700902,0.033070316,0.041048769,0.049253642,0.512251935,0.996985589,0.773270392,0.876890004,0.510953697,0.689545779,1,0.774925375,0.874847578,0.736959027,0.806372841,0.689545779,0.623595094,0.750546922,0.805239141,0.023210829,0.004807125,0.006560278,0.006230483,0.010619486,0.012848849,0.020356318,0.029269535,0.007376475,0.002845989,0.042936041,0.005108594,0.022651276,0.012622857,0.042672752,0,0.009344358,0.00801401,0.012532124,0,0.001580682,0.002723341,0.00162064,0.005130567,0,0.000549076,0.000847817,0.002215131,0.001732231,0.009138531,0.004229464,0.002349097,0.001844665,0.005247743,0.00979676,0.007107162,0.007399358,0.008493366,0.014448191,0.02173834,0.009148859,0.006814178,0.005961386,0.019772006,0.025449919,0.045419685,0.045287196,0.047128709,0.049237629,0.04890386,0.022891403,0.012399711,0.018799118,0.020001561,0.006040377,0.005997161,0.004832087,0.014130421,0.007703117,0.006051224,0.006425372,0.017456633,0.007398459,0.005631052,0.001237255,0.006925295,0,0.006542566,0,0.005252095,0,0.007163061,0.044345915,0.045638474,0.045432715,0.046794234,0.04669038,0.319303961
QNTR50157,0,0,0.34639361,0.347029693,0.346396869,0.335557633,0.300441253,0.321821966,0.332458313,0.274737645,0.340737779,0.047245659,0.337462679,0.040774194,0.008976285,0.018138611,0.017026339,0.005277559,0.00346415,0.002736226,0.015393527,0.145432432,0.148819411,0.061065193,0.096689535,0.131338871,0.020151709,0.116229141,0,0,0.352150242,0.29520186,0.622394928,0.625881762,0.325536081,0,0.661972606,0.347436484,0.391021671,0.017154274,0.296913135,0.020340091,0.241114272,0.249595889,0.259358186,0.25594823,0.262106215,0.252481487,0.2736675,0.253218661,0.266926113,0.278661143,0.098111516,0.117162418,0.052031489,0.041459682,0.056436073,0.057771,0.054055486,0.029105257,0.001188566,0.022345325,0.021713623,0.007141842,0.025822344,0.026570513,0.023238733,0.009174477,0.017474551,0.024695827,0.005092053,0.005135965,0.005899788,0.002999879,0.024065217,0.643761598,0.769610792,0.997020116,0.459266694,0.364402162,0.706383875,0.774925375,1,0.456157383,0.343734229,0.438151031,0.706383875,0.691899992,0.348444868,0.43637038,0.035397527,0.00340895,0.005269247,0.005355536,0.009300422,0.012536984,0.029624787,0.048568226,0.005829259,0.00133436,0,0,0.029205539,0.013705554,0.072395171,0,0.008877618,0.008509451,0.012227946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017508257,0.01769891,0.018141394,0.018444348,0.018414856,0.002784448,0,0.001939099,0,0.000649016,0,0,0.00273287,0,0,0,0.018006239,0.006479484,0.005646998,0,0,0,0,0,0,0,0,0.01681695,0.01730273,0.017395258,0.017433302,0.017638357,0.197408252
QNTR50158,0.001514005,0.000489912,0.615305806,0.616744837,0.62368642,0.583926464,0.59560878,0.55722074,0.581183861,0.576852533,0.589705509,0.198194489,0.586812719,0.404978546,0.078540864,0.111525638,0.14265016,0.034945277,0.029491478,0.034941628,0.023661858,0.036684899,0.021115831,0.020149945,0.028581619,0.034941628,0.041301071,0.023293264,0.169126791,0.182677813,0.490360072,0.46797583,0.168211363,0.167695509,0.323329819,0.19141293,0.152650197,0.468342888,0.632655647,0.077076729,0.652459226,0.37518446,0.398500061,0.411206336,0.427289607,0.432037871,0.429750843,0.414633498,0.448706791,0.415178758,0.449117313,0.456894397,0.168211363,0.198565078,0.092283669,0.073533388,0.09675917,0.071461608,0.070968397,0.054093443,0.017707655,0.056742866,0.056060722,0.019959896,0.055332449,0.060263876,0.052660488,0.051385141,0.047334874,0.058957284,0.051177511,0.051213994,0.055553983,0.053712941,0.052483489,0.315015071,0.873837236,0.463911119,0.996096868,0.459899182,0.509460685,0.874847578,0.456157383,1,0.77455777,0.776251211,0.509460685,0.437828862,0.765993698,0.775710693,0.011262616,0.007035525,0.007476479,0.007317473,0.010508142,0.012282602,0.013028175,0.015520934,0.008125968,0.005048825,0.057545382,0.00623062,0.016469518,0.009723334,0.01643532,0,0.008997399,0.007474363,0.011566737,0.001070968,0.001927855,0.003321481,0.00197659,0.006257419,0.001245486,0.000669672,0.001034027,0.002701651,0.002112689,0.011145672,0.01105372,0.005730081,0.006749453,0.016000826,0.025330759,0.0182031,0.015792902,0.018775336,0.033887536,0.050986231,0.025664017,0.019114861,0.018176786,0.046374288,0.057644991,0.056823153,0.056450137,0.059529961,0.061298148,0.061433427,0.034240474,0.016698446,0.026902259,0.027055832,0.007060094,0.007314348,0.00550049,0.017664805,0.012918112,0.006853121,0.007276851,0.014371236,0.007831647,0.007249374,0.002011999,0.009854054,0.002560104,0.009309465,0.001660647,0.006405638,0,0.008736319,0.055192444,0.057214333,0.056888026,0.058577549,0.058323512,0.326346419
QNTR50159,0.001964636,0.00063573,0.567073376,0.572281286,0.584053896,0.567837009,0.578508265,0.554511441,0.572798037,0.555736511,0.55521251,0.138678465,0.572190536,0.111648347,0.057845314,0.066794015,0.070162228,0.024292748,0.027639,0.025189849,0.028342729,0.03124004,0.009133597,0.010458967,0.013599195,0.016793233,0.051532701,0.013299581,0.009542002,0.01030654,0.083921893,0.084981712,0.001881708,0.00189225,0.05394425,0,0.002021279,0.47578257,0.521256539,0.052641058,0.565211197,0.058516245,0.491624894,0.507216592,0.527055056,0.533546939,0.531745775,0.513080563,0.555200634,0.513715224,0.556431316,0.565331446,0.21827815,0.257666409,0.119751176,0.095420021,0.125558774,0.023455638,0.024023891,0.050569821,0.018966133,0.051754596,0.052835466,0.020720641,0.050616975,0.053739985,0.049683546,0.051861851,0.051478933,0.05539428,0.047398577,0.04728197,0.050692854,0.05549712,0.053129939,0.200589372,0.744386674,0.328268355,0.782916101,0.457887949,0.529874746,0.736959027,0.343734229,0.77455777,1,0.9129551,0.529874746,0.347769275,0.987323586,0.90996785,0.001184987,0.003043198,0.003233931,0.002739075,0.002854006,0.003297604,0.003508774,0.003625311,0.003577631,0.002252102,0.014934662,0.008085115,0.002068214,0.000525725,0.001777264,0,0.001945901,0.000746081,0.002680265,0,0.002001333,0.003831195,0.002051925,0.00721768,0,0,0,0.003004951,0.002193212,0.014463094,0.008606264,0.003717798,0.003892611,0.001779715,0.00868271,0.006186481,0.005855296,0.005040759,0.005276867,0.007939426,0,0,0,0.007221268,0.011508088,0.046594557,0.04623515,0.047590646,0.049019547,0.048537529,0.016405618,0.013491774,0.013091064,0.013813293,0.007568176,0.008587462,0.007137668,0.012299929,0.013715253,0.008892898,0.009442748,0.00207208,0.00287206,0.001980441,0.001305427,0.010960316,0,0.01035459,0,0.007124765,0,0.009717099,0.044964461,0.046871503,0.046445652,0.047263708,0.047254837,0.293314627
QNTR50160,0.002289827,0.000740957,0.564741328,0.572837647,0.581996177,0.562659472,0.578305687,0.560789851,0.566227105,0.554111443,0.549772991,0.139591967,0.566186141,0.12115422,0.044946657,0.077849894,0.078295807,0.030201315,0.034691852,0.031316612,0.026151976,0.027741679,0.014903572,0.008126771,0.020172932,0.025444747,0.031232499,0.016910132,0.022242827,0.024024999,0.154088678,0.152011252,0.177646958,0.178642186,0.152137647,0.026318068,0.190823443,0.445969653,0.484224214,0.030677156,0.493174614,0.040921183,0.453225464,0.467184665,0.485457383,0.49033348,0.48955943,0.471582456,0.511153484,0.472959342,0.510267039,0.520480563,0.201771853,0.237459061,0.111658105,0.08526417,0.11606396,0.01144384,0.01200016,0.047504073,0.016153979,0.058037671,0.055367989,0.018112772,0.058241267,0.061123253,0.055167175,0.045593652,0.057727109,0.060988089,0.045834378,0.045617324,0.048341157,0.06498967,0.061445935,0.349801419,0.810157379,0.436931449,0.781988594,0.558373117,0.476253439,0.806372841,0.438151031,0.776251211,0.9129551,1,0.476253439,0.450559346,0.924790904,0.996739478,0.001381129,0.002660186,0.002975699,0.002553962,0.003696008,0.00384343,0.00297422,0.00281692,0.002853027,0.002624874,0.026110017,0.00942338,0.001607032,0.001225489,0.00138096,0,0.004082382,0.00260872,0.004998253,0,0.002332597,0.004465342,0.002391564,0.008412365,0,0,0,0.003502337,0.002556237,0.016857054,0.003343597,0.004333175,0.003402693,0.002074297,0.006505644,0.003277491,0.003412238,0.005875115,0.006150305,0.009253575,0,0,0,0.008416546,0.013412929,0.049124605,0.04901868,0.050644646,0.052421331,0.05174945,0.021511247,0.019060557,0.018032092,0.022137084,0.009749389,0.011062442,0.010695997,0.018245612,0.016577482,0.013554059,0.01439211,0.003220073,0.002832457,0.001731185,0.001521504,0.01277449,0,0.012068502,0.001255807,0.008304071,0,0.011325493,0.048432082,0.049614926,0.049134861,0.049881831,0.049810269,0.299504852
QNTR50161,0,0,0.382465263,0.383728164,0.39200494,0.377144601,0.319949895,0.346582668,0.377425028,0.273678903,0.367405925,0.075570041,0.380702878,0.050168346,0.014357683,0.024868237,0.02723385,0,0,0,0.024622146,0.038770175,0,0.002271502,0.025776026,0.035013037,0.032232919,0.02205712,0,0,0.14231527,0.059983675,0,0,0.067690891,0,0,0.439109322,0.464999997,0.020578862,0.456805174,0.00610017,0.372809879,0.38592412,0.401018542,0.395275517,0.405267533,0.390385818,0.423143543,0.391525634,0.41222929,0.430864693,0.156930636,0.187402801,0.083225038,0.066315298,0.090270228,0.018481092,0.008944391,0.005245548,0.001901126,0.00297847,0.008580655,0.001038497,0.00885068,0.005795438,0.010620187,0.006951171,0.002540979,0.00940507,0.00746607,0.007530455,0.008578898,0.00342739,0.003742339,0.136633931,0.691539746,0.674601053,0.516342351,0.227010954,1,0.689545779,0.706383875,0.509460685,0.529874746,0.476253439,1,0.335827109,0.536506848,0.467963902,0.014412058,0.003469874,0.006210273,0.006662639,0.011570335,0.020053068,0.011638477,0.014697258,0.006870297,0,0,0,0.025154035,0.019181934,0.021615442,0,0.014199864,0.013610977,0.019558758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014002342,0.014275799,0.01412351,0.014487576,0.014464411,0.00445376,0,0.003101614,0,0,0,0,0.00437126,0,0,0,0.02520106,0.008060903,0.009032446,0,0,0,0,0,0,0,0,0.013332513,0.01383797,0.014030876,0.014063634,0.014229054,0.1911371
QNTR50162,0.00225685,0.000730286,0.3414219,0.346784129,0.348805118,0.3443255,0.352563252,0.321876092,0.338564059,0.322349358,0.342561133,0.082548986,0.344273073,0.07407807,0.052209962,0.093170618,0.116609778,0.037207966,0.043961451,0.03858201,0.035271532,0.152090762,0.14898781,0.07609247,0.109353269,0.146611638,0.037886407,0.120832867,0,0,0.317605515,0.313202704,0.59659815,0.599940463,0.332789753,0,0.633883461,0.215052854,0.183362511,0.039305969,0.140144903,0.068116029,0.022665456,0.021507524,0.022348735,0.010370643,0.021558916,0.021756174,0.022509862,0.020827892,0.010815451,0.022920602,0.004323175,0.003441755,0.00458542,0.007307499,0.004973586,0.06892742,0.070964043,0.082657437,0.02094913,0.068829762,0.062495056,0.028837721,0.067062478,0.073015356,0.063014705,0.056171297,0.063839726,0.067571677,0.061329344,0.061254731,0.065417308,0.043508191,0.067159114,0.785537723,0.61143587,0.701782092,0.426593458,0.770734878,0.335827109,0.623595094,0.691899992,0.437828862,0.347769275,0.450559346,0.335827109,1,0.355864614,0.45710619,0.02540979,0.003932813,0.003910459,0.003356242,0.004735614,0.003156733,0.023817521,0.038406208,0.004542363,0.003292637,0.019729396,0.00928767,0.014254999,0.00241568,0.055803958,0,0.003129459,0.001714101,0.004310487,0.001596438,0.002873756,0.004951164,0.002946402,0.009327617,0.001856582,0.000998247,0.001541372,0.004027215,0.003149279,0.016614289,0.008787851,0.004270771,0.003353689,0.003407374,0.012111467,0.007752697,0.007398813,0.006755589,0.008082309,0.012160414,0.001663306,0.00123885,0.001083809,0.011060448,0.016524705,0.059164682,0.058551203,0.059988898,0.063160709,0.062596044,0.023164552,0.017377104,0.020050917,0.019173639,0.009151413,0.01038393,0.008784966,0.017982849,0.021590481,0.011001415,0.011681635,0.003967125,0.003299241,0.001706254,0.002999185,0.014688939,0.003816217,0.013877148,0.002475443,0.00954856,0,0.013022788,0.058147536,0.060363075,0.060167188,0.060706187,0.059473814,0.217119164
